


2025-05-14,Canadiantire.ca,189.79,Fence Sealer (4 Thompson's),Other,2,CIBC MC
2025-05-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-05-15,MG Hair Salon,64.98,Melissa Haircut,Other,3,CIBC MC
2025-05-15,Carp Tennis Club,135,Family Membership,Other,3,Debit
2025-05-15,Costco,169.72,Groceries; Border,Other,3,CIBC MC
2025-05-15,Canadian Tire,18.08,Mulch,Other,3,CIBC MC
2025-05-15,Home Depot,29.36,Watering Can; Mulch,Other,3,CIBC MC
2025-05-15,ESSO,65.71,Gas - Van,Gas,3,CIBC MC
2025-05-16,Groove Dental,17.1,Spencer Checkup (171),Other,3,CIBC MC
2025-05-16,Ridge Rock Brewery,26,Beer,Other,3,CIBC MC
2025-05-16,LCBO,26.65,Drinks,Other,3,CIBC MC
2025-05-17,Carp Tennis Club,100,Spencer & Malak Membership,Other,3,Debit
2025-05-17,Sobeys,7.5,Honeydew Melon,Other,3,Debit
2025-05-17,Landmark,4.52,Movie fees,Other,3,CIBC MC
2025-05-18,Loblaws,52.09,Groceries; Candy; Pop,Other,3,PCF MC
2025-05-18,Dollarama,21.3,Joliet Order (+ Cassidy); Spoons,Other,3,PCF MC
2025-05-18,Amazon.ca,81.33,Cassidy Bday; Rack; Plug Covers,Other,3,PCF MC
2025-05-19,Bellefontaine Photography,25,Balance of Photo Shoot (125),Other,3,Debit
2025-05-19,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-05-20,Hydro One,189.83,Hydro Bill,Other,3,Debit
2025-05-20,March Road Pet Food,128.8,Triton Food; T Wet Food & Litter,Other,3,CIBC MC
2025-05-20,Kettleman's Bagel,16.6,Kevin Lunch,Food,3,CIBC MC
2025-05-21,Loblaws,43.14,Groceries,Other,3,PCF MC
2025-05-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-05-23,Enbridge,72.33,Gas Bill,Other,4,Debit
2025-05-23,Costco,223.22,Groceries,Other,4,PCF MC
2025-05-23,Shell,50.23,Gas - Car,Gas,4,PCF MC
2025-05-24,The Herb Garden,11.3,Wooly Thyme,Other,4,CIBC MC
2025-05-25,Google Premium,25.98,Youtube Premium Bill,Other,4,PCF MC
2025-05-26,Carp Chiro,28.5,Adjustments (285),Other,4,PCF MC
2025-05-26,Carp Garden Centre,50.73,Autumn Fern & Solomon's Seal,Other,4,PCF MC
2025-05-26,Home Depot,284.04,Garden Supplies; Nozzle; Fertilizer,Other,4,PCF MC
2025-05-27,Home Hardware,19.19,Hose Nozzle & Connector,Other,4,PCF MC
2025-05-28,All Saints High School,10,Showcase Donation,Other,4,Cash
2025-05-28,Bobbi Coady,80,Amara Tutoring,Other,4,Debit
2025-05-28,Willy's Pizza,92.66,Supper,Food,4,PCF MC
2025-05-28,Canadian Tire,57.65,Gas - Van,Gas,4,PCF MC
2025-05-28,Home Depot,33.85,Fertilizer,Other,4,PCF MC
2025-05-29,Gofundme.com,50.5,Walkerton Families Fund,Other,5,PCF MC
2025-05-29,Bellefontaine Photography,50,Photo Session Tip,Other,5,Debit
2025-05-29,Uber Eats,9.76,Spencer Lunch,Other,5,PCF MC
2025-05-30,March Road Pet Food,56.32,Dander Wipes; Wet Food; T Nails,Other,5,PCF MC
2025-06-01,Joliet,20,June Money,Other,1,Debit
2025-06-01,Palladium Orthodontics,152.5,Amara Braces 13 (305),Other,1,CIBC MC
2025-06-01,Amazon.ca,173.3,Garden Fencing/Gate; Tylenol,Other,1,CIBC MC
2025-06-01,Ritchie Feed & Seed,36.14,Sweet Woodruff (2),Other,1,PCF MC
2025-06-01,Brown's Independent ,279.04,Grocery; J Swimsuit; M Sunglasses,Other,1,PCF MC
2025-06-01,Structube,438.44,Spencer Night Table & Dresser,Other,1,PCF MC
2025-06-01,Kanata Learning Centre,0,L & A Tutoring (375),Other,1,PCF MC
2025-06-02,Koodo,14.69,Streaming Bill,Other,1,CIBC MC
2025-06-02,Green Tech,541.26,Lawn Tractor Service,Other,1,CIBC MC
2025-06-03,Petro-Canada,49.28,Gas - Car,Gas,1,PCF MC
2025-06-03,Costco,396.33,Groceries; Bug Deterrents,Other,1,PCF MC
2025-06-05,Rogers,73.44,Internet Bill,Other,1,Debit
2025-06-05,A&W,10,Spencer Lunch,Food,1,Cash
2025-06-05,Amazon.ca,22.01,Mini Stakes; M Bday,Other,1,CIBC MC
2025-06-06,MG Hair Salon,30,Amara Threading & Bangs,Other,1,Cash
2025-06-06,Sophia Lemon,0,Photo Session Deposit (227.13),Other,1,Debit
2025-06-06,Healthy Planet,93.83,GF Groceries; Conditioner; Soap,Other,1,PCF MC
2025-06-06,WalMart,141.19,Cards; S. Curtain; Deo.; Grocery,Other,1,CIBC MC
2025-06-07,Homedepot.ca,155.94,Kevin Drill Set,Other,1,CIBC MC
2025-06-07,WCSOPA,20,Joliet Flowers,Other,1,Cash
2025-06-07,McDonald's,51.44,Post-Showcase Food,Food,1,PCF MC
2025-06-07,Koodo,236.13,Cell Phones (-81),Other,1,CIBC MC
2025-06-08,Three Brewers,64.64,Supper,Food,2,CIBC MC
2025-06-08,WalMart,51.5,Kinder Bueno; Ant Traps; Mulch,Other,2,CIBC MC
2025-06-09,Carp Chiro,5.9,Spencer Adjustment (59),Other,2,CIBC MC
2025-06-10,Shell,73.62,Gas - Van,Gas,2,CIBC MC
2025-06-11,Nelson Water,355.18,Softener Maintenace/RO Filters,Other,2,PCF MC
2025-06-11,Bobbi Coady,100,Amara Tutoring (+$20 Tip),Other,2,Debit
2025-06-11,Giacinto's,40.33,Joliet Haircut,Other,2,CIBC MC
2025-06-12,Amazon.ca,106.18,Guest Room Drawers; AcneDote,Other,2,CIBC MC
2025-06-12,Real Canadian Superstore,86.3,S & Us Groceries,Other,2,CIBC MC
2025-06-12,Shell,20,Gas - Gas Can,Gas,2,CIBC MC
2025-06-13,Costco,431.03,Groceries; Malak PJs; Sun Hat,Other,2,CIBC MC
2025-06-13,DC Photo,85.14,Joliet Dance Photos,Other,2,CIBC MC
2025-06-13,Canadian Tire,89.2,Mulch; Side Tables; Chocolate,Other,2,CIBC MC
2025-06-14,St. Michael Parish,10,Offertory,Other,2,CIBC MC
2025-06-14,Sophia Lemon,113,Photo Session Balance (227.13),Other,2,Debit
2025-06-14,City of Ottawa,3093.25,Property Tax Bill (2 of 2),Other,2,Debit
2025-06-14,Beachcrest Farms,11,Allan Pie,Other,2,CIBC MC
2025-06-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-06-15,Shawarma House,119.19,Father's Day Supper (-75),Food,3,CIBC MC
2025-06-15,Amazon.ca,50,Allan Gift Card,Other,3,CIBC MC
2025-06-16,Sobeys,71.48,Groceries,Other,3,CIBC MC
2025-06-17,Joliet,25,Calypso $$,Other,3,Debit
2025-06-17,Matthew,15,Kevin Work Baby Gift,Other,3,Debit
2025-06-17,Real Canadian Superstore,26.9,Groceries,Other,3,CIBC MC
2025-06-18,Amazon.ca,89.61,Linden Grad Gifts; Power Bar,Other,3,CIBC MC
2025-06-18,Costco.ca,62.13,Kalaya & Wine Spritzers,Other,3,PCF MC
2025-06-19,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-06-19,McNeely's,76.26,Tire Repair,Other,3,PCF MC
2025-06-20,Hydro One,148.67,Hydro Bill,Other,3,Debit
2025-06-20,Pavel & Coworker,120,Door Insert Work,Other,3,Cash
2025-06-20,Home Hardware,46.13,Ant Traps; Seeds; Window Stuff,Other,3,PCF MC
2025-06-20,Sobeys,6.09,Card,Other,3,PCF MC
2025-06-20,Amazon.ca,65.14,Charging Stand etc.,Other,3,PCF MC
2025-06-21,Corkery Farmacy,8,Michelle Soap,Other,3,PCF MC
2025-06-21,Cheff Fields Farm,12,Michelle Jellies,Other,3,CIBC MC
2025-06-21,The Little Loaf Company,28,Loaf Cakes,Other,3,CIBC MC
2025-06-21,Jabulani Winery,19.95,Rose Wine,Other,3,CIBC MC
2025-06-21,Crep Addict,15.22,Lemonades,Food,3,CIBC MC
2025-06-21,Maple Vendor,4,Maple Candy,Other,3,Cash
2025-06-21,Latin Arepas,49,4 Arepas,Other,3,Cash
2025-06-21,Milestones,46.14,Melissa Supper,Food,3,CIBC MC
2025-06-21,Sport Chek,191.39,Kevin Running Shoes,Other,3,CIBC MC
2025-06-21,Eco Ottawa Windows,0,"Windows Balance (8,388.75)",Other,3,PCF MC
2025-06-21,WalMart,72.99,Cards; Cleaning; Choc. Bars,Other,3,CIBC MC
2025-06-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-06-23,Costco,148.64,Groceries; Pharmacy; Hairdryer,Other,4,CIBC MC
2025-06-23,WCSOPA,79.1,Joliet Private Audition,Other,4,Debit
2025-06-24,Enbridge,51.17,Gas Bill,Other,4,Debit
2025-06-24,Healthy Planet,15.98,GF Bread,Other,4,CIBC MC
2025-06-24,Home Hardware,11.29,Fuel Stabilizer,Other,4,CIBC MC
2025-06-24,Shoppers Drug Mart,60.41,Candy,Other,4,CIBC MC
2025-06-24,ESSO,63.34,Gas - Van,Gas,4,CIBC MC
2025-06-24,Kelsey's,152.1,Supper,Food,4,CIBC MC
2025-06-25,Carp Custom Creamery,37.97,End of Year Treats,Food,4,CIBC MC
2025-06-25,Google Premium,25.98,Youtube Premium Bill,Other,4,PCF MC
2025-06-25,M. Mills Animal Hospital,146.82,Triton Nexgard Spectra (3),Other,4,CIBC MC
2025-06-25,Shoppers Drug Mart,133.42,Linden Grad Gifts; Malak,Other,4,CIBC MC
2025-06-25,ESSO,42.76,Gas - Car,Gas,4,PCF MC
2025-06-25,Amazon.ca,94.89,Living Room Curtain Rods,Other,4,CIBC MC
2025-06-26,City of Ottawa,2,Parking,Other,4,CIBC MC
2025-06-26,Carp Chiro,5.9,Melissa (59),Other,4,CIBC MC
2025-06-26,Saunders Cider,13.56,Spencer Cider,Other,4,CIBC MC
2025-06-26,Moulin in the Park,12.58,Ice Creams,Food,4,CIBC MC
2025-06-26,Mobile Bites,17,Nachos and Water,Food,4,CIBC MC
2025-06-27,Party City,47.9,Grad Decorations,Other,4,CIBC MC
2025-06-27,Loblaws,6.24,Groceries,Other,4,CIBC MC
2025-06-27,Blinds To Go,501.9,Kitchen & Bathroom Shades,Other,4,CIBC MC
2025-06-27,March Road Pet Food,31.06,Tippy Food,Other,4,CIBC MC
2025-06-27,Sobeys,30.2,Baking Ingredients; Wine,Other,4,CIBC MC
2025-06-27,Shoppers Drug Mart,4.99,Icing Sugar,Other,4,CIBC MC
2025-06-28,Willy's Pizza,136.17,Linden Grad Supper,Food,4,CIBC MC
2025-06-29,Linden,5,Egg Money,Other,5,Cash
2025-06-30,Sobeys,178.94,Groceries,Other,5,CIBC MC
2025-06-30,Kanata Optometry,0,Kevin Check-Up (174),Other,5,PCF MC
2025-06-30,Kanata PharmaSave,9.88,Melissa Card; Kevin Pop,Other,5,VISA
2025-07-01,Palladium Orthodontics,177.5,Amara Braces 14 (305),Other,1,CIBC MC
2025-07-01,Dunrobin Canada Day,12,J&C Drumsticks; Kevin Pop,Other,1,Cash
2025-07-01,Antrim Truck Stop,61.31,Gas - Van,Gas,1,CIBC MC
2025-07-02,Koodo,14.69,Streaming Bill,Other,1,CIBC MC
2025-07-02,Kanata Hyundai,276.85,Type 2 Service (Oil Change),Other,1,CIBC MC
2025-07-02,Carp Fair,30,Bingo Sheets,Other,1,CIBC MC
2025-07-02,Carp Fair,7,Pop & Treats,Other,1,Cash
2025-07-03,Jimmy's Waffle World,46.46,Kevin & Melissa Lunch,Food,1,CIBC MC
2025-07-03,Costco,564.47,Groceries; Propane; K Shorts; TP,Other,1,CIBC MC
2025-07-03,Carp Chiro,22.6,"M, L, A & J Adjustments (226)",Other,1,CIBC MC
2025-07-03,Strawberry Blonde Bakery,3.67,Melissa Cookie,Other,1,CIBC MC
2025-07-04,March Road Pet Food,162.53,T Nails; T Wet & T Food; Mat,Other,1,CIBC MC
2025-07-04,Marshall's,250.39,Dresses; Samuel Bday; A Sheets ,Other,1,CIBC MC
2025-07-04,La Vie En Rose,35.54,Melissa Bra,Other,1,CIBC MC
2025-07-04,GAP,40.54,Joliet Shorts (2),Other,1,CIBC MC
2025-07-04,Equator Coffee,12.43,Girls' Snacks,Food,1,CIBC MC
2025-07-05,Gutsies,103.76,GF Groceries & Baked Goods,Other,1,CIBC MC
2025-07-05,Amazon.ca,86.3,Car Filter; USB Pwr Bar; Station,Other,1,CIBC MC
2025-07-06,Rogers,73.44,Internet Bill,Other,1,Debit
2025-07-06,Circle K,1.91,Joliet Polar Pop,Other,1,CIBC MC
2025-07-08,Deka RONA,42.33,Caulking; Softener Salt,Other,2,CIBC MC
2025-07-08,Energy Werx E. Ontario,281.37,Post-retrofit Evaluation ,Other,2,Debit
2025-07-08,Amazon.ca,123.99,Greens; GF Groceries,Other,2,CIBC MC
2025-07-09,Koodo,197.47,Cell Phones (-63),Other,2,CIBC MC
2025-07-09,Asher,60,Birthday $$,Other,2,Cash
2025-07-09,Julie Watson,12.5,Melissa Massage,Other,2,Debit
2025-07-09,La Mode Fine Jewellers,79.1,M Bracelet Repair,Other,2,CIBC MC
2025-07-09,WalMart,130.31,Grocery; Cards; F. Filters; Boards,Other,2,CIBC MC
2025-07-09,Healthy Planet,45.6,GF Groceries; Malak Chocolate,Other,2,CIBC MC
2025-07-10,Shell,51.18,Gas - Van,Gas,2,CIBC MC
2025-07-11,Subway,56.65,Lunch,Food,2,CIBC MC
2025-07-12,Steve,900,Cottage Rental,Other,2,Cash
2025-07-12,Maddy,50,High School Grad Money,Other,2,Cash
2025-07-12,Weston,10,Bday Money,Other,2,Cash
2025-07-12,Formosa Springs Brewery,38.15,Beer & Moscow Mules,Other,2,CIBC MC
2025-07-12,Home Hardware,83.83,M&M Products; Fan,Other,2,CIBC MC
2025-07-12,Valu-Mart,245.87,Groceries; Cottage Supplies,Other,2,CIBC MC
2025-07-12,Centex,66.42,Gas - Van,Gas,2,CIBC MC
2025-07-13,Home Hardware,39.26,Bath Mat & Cloth; Fan,Other,2,CIBC MC
2025-07-13,Luscious Bakery,43.65,Treats,Other,2,CIBC MC
2025-07-14,Valu-Mart,70.28,Groceries,Other,2,CIBC MC
2025-07-14,The Patch,28.24,,Other,2,CIBC MC
2025-07-15,Valu-Mart,7.78,Anniversary Desserts (42.78),Other,3,CIBC MC
2025-07-15,Offshore Bakery,26.53,Treats,Other,3,CIBC MC
2025-07-15,WCSOPA,665.4,Joliet Comp. Team 1,Other,3,Cheque
2025-07-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-07-16,Oak Meadows Pet Resort,174.02,Tippy Boarding,Other,3,Debit
2025-07-16,Three Sheets Brewing,95.78,Lunch,Food,3,CIBC MC
2025-07-17,Jack & Jill's Surf,20.31,Astrology Turtles (3),Other,3,CIBC MC
2025-07-17,Sauble Pharmacy,29.65,Kassia Gifts; Opti-Rinse,Other,3,CIBC MC
2025-07-17,Cineplex,87.58,Superman 2 (inc. Ethan & Noah),Other,3,CIBC MC
2025-07-17,Cineplex,44.03,Snacks,Other,3,WS VISA
2025-07-18,The Wellness Refinery,32.23,Melissa & Janelle Treats/Drinks,Food,3,PCF MC
2025-07-19,McDonald's,38.59,Supper,Food,3,PCF MC
2025-07-19,Ultramar,59.55,Gas - Van,Gas,3,CIBC MC
2025-07-20,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-07-20,NzbPlanet,22.86,Annual Renewal,Other,3,PCF MC
2025-07-20,Shell,22.61,Gas - Gas Can,Gas,3,PCF MC
2025-07-21,Costco,436.92,Groceries; M Reading Glasses,Other,3,CIBC MC
2025-07-21,Hydro One,153.2,Hydro Bill,Other,3,Debit
2025-07-21,Kanata Optometry ,0,Melissa Check-Up (174),Other,3,CIBC MC
2025-07-21,Shouldice's,11,Corn on the Cob,Other,3,Cash
2025-07-21,March Road Pet Food,65.7,Litter; Nature's Dentist; Wet Food,Other,3,PCF MC
2025-07-22,Palladium Orthodontics,1030.5,"Joliet Braces (2,061)",Other,4,PCF MC
2025-07-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-07-22,Petro Canada,36.33,Gas - Car,Other,4,CIBC MC
2025-07-22,WalMart,34.5,Groceries; Qtips; Crown,Other,4,CIBC MC
2025-07-22,Loblaws,69.47,Groceries,Other,4,CIBC MC
2025-07-22,Blinds To Go,501.87,Blinds Balance,Other,4,PCF MC
2025-07-23,Petro Canada,61.12,Gas - Van,Gas,4,CIBC MC
2025-07-23,West Physio,12.5,Kevin Leg Assessment (125),Other,4,WS VISA
2025-07-23,Malak,20,Halal Meat,Other,4,Cash
2025-07-23,Kanata Hyundai,1147.61,Brake Fluid & Service; Flushing,Other,4,CIBC MC
2025-07-24,Stratfordfestival.ca,198.08,Annie Tickets (inc. parking),Other,4,PCF MC
2025-07-24,Enbridge,90.04,Gas Bill,Other,4,Debit
2025-07-24,Ottawa City Hall,1.5,Parking,Other,4,CIBC MC
2025-07-24,Museum of Nature,45.03,Butterfly Exhibit; Ghizlane Gifts,Other,4,PCF MC
2025-07-24,IKEA,11.05,Water Bottle; Chocolate Bars,Other,4,PCF MC
2025-07-24,IKEA,4.2,Frozen Yogourts,Other,4,WS VISA
2025-07-25,Google Premium,25.98,Youtube Premium Bill,Other,4,PCF MC
2025-07-26,Engine House Coffee,3.25,Salim Coffee,Other,4,PCF MC
2025-07-26,If This Dip Could Talk,13,5-Layer Dip,Other,4,Cash
2025-07-26,Rocket Scones,25,6 Scones,Other,4,WS VISA
2025-07-26,Crep'Addict,13.97,M Lemonade; J Crepe,Food,4,PCF MC
2025-07-26,The Weinery,7,Kevin Food,Food,4,WS VISA
2025-06-26,Dominos.ca,53.06,Supper,Food,4,WS VISA
2025-07-28,West Physio,9.5,Kevin Treatment (95),Other,4,WS VISA
2025-07-30,Ottawa Loves Local,22.6,Kassia Bracelet,Other,5,CIBC MC
2025-07-30,Coles,18.63,Maisie Book & Toy,Other,5,CIBC MC
2025-07-30,Fairweather,33.89,Melissa Dress,Other,5,CIBC MC
2025-07-30,Mind Games,20.33,Maisie Paw Pal,Other,5,PCF MC
2025-07-30,Winners,37.26,Malak Scent; M Book; J Nails,Other,5,PCF MC
2025-07-30,WalMart,50.3,Groceries; Aug. Cards,Other,5,PCF MC
2025-07-30,Coles,30,Kassia Gift Card,Other,5,PCF MC
2025-07-30,Bar Burrito,28.79,Joliet & Melissa Lunch,Food,5,PCF MC
2025-07-30,West Physio,9.5,Kevin Treatment (95),Other,4,WS VISA
2025-07-31,Dad Soers,310,AC Van Fix (Shookie's),Other,5,Debit
2025-07-31,Costco,341.9,Groceries; TB Cleaner,Other,5,CIBC MC
2025-07-31,Shell,51.89,Gas - Car,Gas,5,WS VISA
2025-07-31,Petro Canada,61.07,Gas - Van,Gas,5,PCF MC
2025-07-31,Sobeys,53.48,Groceries,Other,5,PCF MC
2025-07-31,Amazon.ca,118.64,Fire Ring,Other,5,WS VISA
2025-08-01,Palladium Orthodontics,305,A Braces 15 ,Other,1,CIBC MC
2025-08-01,Costco,146.9,Annual Membership Renewal,Other,1,CIBC MC
2025-08-01,Subway,45.6,Lunch,Food,1,WS VISA
2025-08-02,Koodo,14.69,Streaming Bill,Other,1,WS VISA
2025-08-02,Liv & Zach,250,Wedding Money,Other,1,Cheque
2025-08-03,Shell,84.63,Gas + wiper fluid (leaked out),Gas,1,WS VISA
2025-08-04,WCSOPA,316.4,A Stretch and Strength Term 1,Other,1,PCF MC
2025-08-05,Deka RONA,175.07,"Softener, silicon, fire pit",Other,1,WS VISA
2025-08-05,West Physio,9.5,Kevin Appt. (95),Other,1,WS VISA
2025-08-05,Rogers,73.44,Internet Bill,Other,1,Debit
2025-08-05,Annie's Seafood Rest,86.67,Melissa and girls dinner,Food,1,WS VISA
2025-08-05,Annie's Seafood Rest,31.86,GF Cake + Beer,Other,1,WS VISA
2025-08-05,Shawarma House,79.76,Kevin and boys dinner,Food,1,CIBC MC
2025-08-05,Sobeys,38.3,Misc groceries,Other,1,CIBC MC
2025-08-05,March Road Pet Food,31.06,Tippy Food,Other,1,CIBC MC
2025-08-06,Sandy's Family Burger,10.98,Ice cream,Food,1,WS VISA
2025-08-06,March Road Pet Food,29,Triton nails + wet food,Other,1,WS VISA
2025-08-07,West Physio,9.5,Kevin Appt. (95),Other,1,CIBC MC
2025-08-08,ESSO,8.97,J+K snack,Other,2,WS VISA
2025-08-08,ESSO,45.6,Jeremy gas,Gas,2,CIBC MC
2025-08-09,Koodo,165.63,Cell Phones (-95),Other,2,WS VISA
2025-08-09,ESSO,54.57,Gas - van,Gas,2,WS VISA
2025-08-09,Kaufman's Independent,1.68,Groceries after points,Other,2,WS VISA
2025-08-10,Formosa Springs Brewery,13.8,Moscow Mules (63.80),Other,2,WS VISA
2025-08-11,Walkerton Hospital,3,parking,Other,2,WS VISA
2025-08-11,McDonald's,40.53,K+M+J+A Lunch,Food,2,WS VISA
2025-08-11,ESSO,62.21,Gas - Van,Gas,2,WS VISA
2025-08-12,Shell,54.44,Gas - Car,Gas,2,WS VISA
2025-08-12,Costco,224.79,Groceries; Softener Salt,Other,2,CIBC MC
2025-08-12,Carp Custom Creamery,29.01,Ice Cream (4),Food,2,WS VISA
2025-08-13,WCSOPA,60,Joliet Comp. Entry Deposits,Other,2,Debit
2025-08-13,WalMart,397.86,Linden Residence; Back to School,Other,2,CIBC MC
2025-08-13,Healthy Planet,31.42,GF Bread & Flour,Other,2,CIBC MC
2025-08-13,Krown Body Maintenance,158.14,Van Rustproofing,Other,2,CIBC MC
2025-08-13,Pong's Poutine,23.59,Fries & Poutine,Food,2,CIBC MC
2025-08-13,Carleton Place Hospital,5,Main Entrance Parking,Other,2,Cash
2025-08-13,Perth Hospital,4,Parking,Other,2,Cash
2025-08-13,Vending Machine,2.05,Melissa Chips,Other,2,CIBC MC
2025-08-13,Vending Machine,3.25,Kevin Pop,Other,2,WS VISA
2025-08-13,Mac's,9.45,Snacks,Other,2,Cash
2025-08-14,Carleton Place Hospital,5,Emergency Parking,Other,2,WS VISA
2025-08-14,Carp Chiro,28.5,Adjustments (5) (285),Other,2,CIBC MC
2025-08-14,West Physio,9.5,Kevin Appt. (95),Other,2,CIBC MC
2025-08-14,PharmaSave,6.4,Spencer Antibiotics (Lyme?),Other,2,CIBC MC
2025-08-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-08-15,WCSOPA,495.9,Joliet Comp. Team 2,Other,3,Cheque
2025-08-15,GAP,47.32,Amara Pants + Shorts,Other,3,CIBC MC
2025-08-15,Bluenotes,31.62,Amara Shirt; Joliet Sweater,Other,3,CIBC MC
2025-08-15,Old Navy,11.42,Joliet Shirt,Other,3,CIBC MC
2025-08-15,Ardene,8.93,Carys Earrings; Joliet Necklace,Other,3,CIBC MC
2025-08-15,WalMart,72.43,School Supplies; Carys Gifts,Other,3,CIBC MC
2025-08-15,Booster Juice,15,Carys Gift Card,Other,3,CIBC MC
2025-08-15,Dollarama,1.4,Carys Sour Stacks,Other,3,Cash
2025-08-16,Nationalnutrition.ca,99.63,M Iron Tablets,Other,3,WS VISA
2025-08-17,Healthyplanet.ca,95.32,M Serum&Moist.er; A&J Cleanser,Other,3,WS VISA
2025-08-18,Wayfair.ca,107.33,Food Strainer,Other,3,WS VISA
2025-08-18,Sobeys,51.43,Groceries,Other,3,WS VISA
2025-08-18,Crumbl,20.49,Joliet Cookies (-10),Other,3,WS VISA
2025-08-19,City of Ottawa,44,Tippy & Triton Permit Renewals,Other,3,WS VISA
2025-08-19,March Road Pet Food,128.8,Triton Food; Litter,Other,3,WS VISA
2025-08-20,Hydro One,196.29,Hydro Bill,Other,3,Debit
2025-08-20,CAA,254.07,Membership Renewal,Other,3,WS VISA
2025-08-20,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-08-20,Shoppers Drug Mart,31.99,Pharmacy; Cheese; $2 Donation,Other,3,WS VISA
2025-08-20,West Physio,35,Kevin Appt. (95),Other,3,WS VISA
2025-08-20,SSA-AES,84.99,Linden Frosh Kit,Other,3,WS VISA
2025-08-21,Teranet,1.92,S Camera Ticket,Other,3,WS VISA
2025-08-21,Petro Canada,48.57,Gas - Car,Gas,3,WS VISA
2025-08-21,Shawarma Master,29.64,K & S Lunch,Food,3,WS VISA
2025-08-21,Costco,404.64,Grocery; A Coat; M Jeans; Pharmacy,Other,3,CIBC MC
2025-08-21,Aosom.ca,309.32,Kitchen Island,Other,3,WS VISA
2025-08-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-08-22,ESSO,61.07,Gas - van,Gas,4,PCF MC
2025-08-23,Shutterflycanada.ca,110.74,Soers Framed Canvas (110.74),Other,4,WS VISA
2025-08-23,Sobeys,38.94,Groceries,Other,4,WS VISA
2025-08-25,Amazon.ca,105.13,THeadss; Vita's; L Robe; Chargers,Other,4,WS VISA
2025-08-25,Google Premium,25.98,Youtube Premium Bill,Other,4,WS VISA
2025-08-25,Loblaws,15.99,GF Cake,Other,4,WS VISA
2025-08-25,Crumbl,15.22,Cookies (40.22),Other,4,WS VISA
2025-08-26,MG Hair Salon,25,Amara Threading,Other,4,Cash
2025-08-26,Village Pizza,83.62,Supper,Food,4,WS VISA
2025-08-26,Kettleman's Bagels,12,GF Bagels,Other,4,WS VISA
2025-08-27,Enbridge,51.57,Gas Bill,Other,4,Debit
2025-08-27,Costco,270.82,Groceries (+ boys'); A Notebooks,Other,4,CIBC MC
2025-08-28,Shell,51.61,Gas - Car,Gas,4,WS VISA
2025-08-28,Costco,47.53,"2x Coke Zero , Softener Salt",Other,4,CIBC MC
2025-08-28,Giacinto's,36.9,Spencer Haircut,Other,4,WS VISA
2025-08-29,West Physio,12.5,Melissa BBPV treatment (125),Other,5,WS VISA
2025-08-29,Greenworks Tools,116.62,60v leaf blower,Other,5,WS VISA
2025-08-29,University of Ottawa,46.51,K & M Supper,Food,5,WS VISA
2025-08-29,Simon's,49.16,Linden Pillow & Cup,Other,5,WS VISA
2025-08-30,Alice's Village Café,16.77,Treats,Food,5,WS VISA
2025-08-31,Giacinto's,38.4,Amara Haircut,Other,5,WS VISA
2025-08-31,Walmart,20.67,"Groceries, etc. (returned items)",Other,5,WS VISA
2025-08-31,Healthy Planet,55.28,"Soap, bread, oats",Other,5,WS VISA
2025-08-31,Loblaws,91.13,Groceries,Other,5,WS VISA
2025-09-01,Palladium Orthodontics,457,A Braces 16 + J Braces 1 (609),Other,1,CIBC MC
2025-09-01,Joliet,20,Sept. Lunch Money,Other,1,Cash
2025-09-01,Linden,80,U of O Sweater,Other,1,Debit
2025-09-02,Koodo,14.69,Streaming Bill,Other,1,WS VISA
2025-09-03,West Physio,104.5,K & M Treatments (190),Other,1,CIBC MC
2025-09-03,Kanata Periodontics,75,Amara Re-Eval. + Work ,Other,1,WS VISA
2025-09-03,OCSB,110.75,Student Fees + Hairdressing,Other,1,WS VISA
2025-09-04,WalMart,73.77,Cards; Groceries; Jer SP Kids,Other,1,WS VISA
2025-09-04,Costco,419.9,Groceries; J Bday; Lotion,Other,1,CIBC MC
2025-09-04,1818 Farm & Cidery,209,Veggie Box Balance,Other,1,WS VISA
2025-09-04,Amazon.ca,156.55,Novadent; Vitamins; Electronics,Other,1,WS VISA
2025-09-04,Chapters,59.84,Jeremy Books; Melissa Book,Other,1,WS VISA
2025-09-05,Rogers,73.44,Internet Bill,Other,1,Debit
2025-09-05,Shutterflycanada.ca,30.56,Prints/Collages; Book (96.22),Other,1,CIBC MC
2025-09-05,West Physio,9.5,Melissa Treatment (95),Other,1,WS VISA
2025-09-05,Shell,75.86,Van - Gas,Gas,1,WS VISA
